AR_p,d,MA_q,SAR_P,D,SMA_Q,E,Box-Cox,IN_SAMPLE_MAPE,IN_SAMPLE_R2,IN_SAMPLE_MAE,AIC,IN_SAMPLE_TIME
0,1,1,2,1,0,12,False,0.10030813007888638,0.682403549261942,0.556872093800883,66.12841524920307,0.045803070068359375
0,1,1,2,1,1,12,False,0.10030890343536851,0.6824019696709752,0.5568761283783746,68.12841539322491,0.04838991165161133
2,1,1,0,1,2,12,False,0.10039004142962453,0.6834302459934127,0.5571298254262294,69.49808390083993,0.2099921703338623
2,1,2,0,1,2,12,False,0.1004014106643137,0.683701523989452,0.5568063821676914,71.49038421421604,0.17088699340820312
0,1,1,1,1,2,12,False,0.10042438510317096,0.6825636233058396,0.5572597493201911,68.13363748886916,0.2424170970916748
0,1,1,0,1,1,12,False,0.10074673547391787,0.6812929863526787,0.5593386396762368,64.25732461993027,0.09272599220275879
0,1,2,2,1,0,12,False,0.10078137414797246,0.6826362353999567,0.5595734106164842,68.10451784555238,0.15575504302978516
0,1,2,2,1,1,12,False,0.10078224463600531,0.6826355951769759,0.5595780753818985,70.10446717310404,0.05581998825073242
0,1,2,2,1,2,12,False,0.10078335343256051,0.682636576418618,0.559584788604184,72.10443669316484,0.08455276489257812
1,1,1,2,1,2,12,False,0.10085838931513702,0.6826397583505344,0.560067093174573,72.09942628305743,0.0791158676147461
1,1,1,2,1,0,12,False,0.10085892952844988,0.6826398312013868,0.5600709477399274,68.09945664811863,0.07987713813781738
1,1,1,2,1,1,12,False,0.10085947768416699,0.6826414549322566,0.5600741422186767,70.09943839095348,0.06874394416809082
0,1,2,1,1,2,12,False,0.1008641060549309,0.6827912307106561,0.5598401937073598,70.10755557854026,0.2203991413116455
0,1,1,1,1,1,12,False,0.10087472860237949,0.6821030893292963,0.5594292080959271,66.21642959807781,0.10332894325256348
0,1,2,0,1,1,12,False,0.10088597044296678,0.6813455006061163,0.5602180762965089,66.25335579460896,0.07889986038208008
1,1,1,0,1,1,12,False,0.10092456311928204,0.6813439788341084,0.5604487670579145,66.25253865504862,0.12417888641357422
0,1,1,0,1,2,12,False,0.10092913388626679,0.6822126002894856,0.5595551412217254,66.20896574622444,0.11451888084411621
1,1,1,1,1,2,12,False,0.10096577566857769,0.6827863995706758,0.5604442876578167,70.10355121755083,0.20724177360534668
2,1,0,2,1,1,12,False,0.1011500306532533,0.6828127017338448,0.561613893031565,70.14785155699806,0.24318313598632812
2,1,0,2,1,2,12,False,0.10115402869000349,0.682791012288576,0.5616379040086131,72.14841789747686,0.330214262008667
1,1,2,2,1,0,12,False,0.10116060149809085,0.6822825538095152,0.562143312975858,70.02778264232086,0.13782215118408203
0,1,2,1,1,1,12,False,0.10117536697390772,0.6822208510233702,0.5611936398358413,68.20397602426803,0.08698081970214844
1,1,2,0,1,1,12,False,0.10118457147401787,0.680778485064894,0.5627738708619799,68.16021055672181,0.10187196731567383
2,1,0,2,1,0,12,False,0.10119251861983752,0.6827458626510675,0.5618572169195949,68.15304152244906,0.05969595909118652
1,1,2,2,1,1,12,False,0.10119649637223871,0.6822241856677594,0.5623052698641737,72.0260589961949,0.14490532875061035
1,1,1,1,1,1,12,False,0.10120444908118598,0.6822970446534794,0.5613994687876895,68.20047635695923,0.14439892768859863
1,1,2,2,1,2,12,False,0.10120933677284276,0.6822047221796287,0.5623651415967282,74.02536898044515,0.15207886695861816
0,1,2,0,1,2,12,False,0.10122596858242096,0.682461283477166,0.5613373943195056,68.19340241179114,0.10175800323486328
1,1,1,0,1,2,12,False,0.10127832269694402,0.6824398084060426,0.5616841070461761,68.1898116120162,0.15341591835021973
1,1,2,1,1,2,12,False,0.101289472711581,0.682243134711487,0.5626857193028972,72.0247228737098,0.17906403541564941
2,1,0,1,1,2,12,False,0.10130753777975808,0.6829768724573333,0.5622093168532705,70.1557718629545,0.17943811416625977
2,1,0,0,1,1,12,False,0.10132085923355134,0.681420759755394,0.5626652958187605,66.33426889238953,0.10487985610961914
1,1,2,0,1,2,12,False,0.10152468582489942,0.6821911573675445,0.5636723747826854,70.09193961435591,0.17255496978759766
2,1,0,1,1,1,12,False,0.10153616657361904,0.682454202606937,0.5632218733003569,68.27890457558581,0.12192583084106445
1,1,2,1,1,1,12,False,0.10156307091577488,0.6818284998597697,0.5639564168856797,70.10254570877203,0.11682677268981934
2,1,0,0,1,2,12,False,0.10164645384460169,0.6826436985628943,0.5636367259467764,68.26460788460659,0.12100696563720703
1,1,0,2,1,0,12,False,0.10213392256133003,0.6814772185130062,0.5687281019230226,66.37624592743961,0.05189871788024902
1,1,0,2,1,1,12,False,0.10215288123708456,0.6814464946464541,0.5688152437607714,68.37824603498211,0.05012392997741699
1,1,0,2,1,2,12,False,0.10216010515225549,0.6814330400672979,0.5688484653036987,70.37898311153452,0.056716203689575195
1,1,0,0,1,1,12,False,0.10216992754684895,0.6797978360552701,0.5694084035921734,64.61079478651206,0.07370281219482422
1,1,0,1,1,2,12,False,0.10238059604240617,0.6817097343019922,0.5697100881019512,68.3920306400257,0.15944290161132812
1,1,0,1,1,1,12,False,0.10260757445694536,0.6808366258633008,0.5709554212709685,66.5539385877237,0.0871438980102539
1,1,0,0,1,2,12,False,0.1026981028665982,0.6812125844226635,0.5712187782293286,66.5361160817383,0.10570192337036133
0,1,1,1,1,0,12,False,0.10423205833416378,0.6774352921677899,0.5730428501173798,66.39847048986503,0.023925065994262695
2,1,2,1,1,0,12,False,0.10440619944115494,0.6768213999860859,0.5753298538213449,72.16889146501026,0.10187172889709473
0,1,2,1,1,0,12,False,0.10444183561022254,0.677573155244517,0.5742673282674616,68.3888957724603,0.030244827270507812
1,1,1,1,1,0,12,False,0.10445594794663153,0.6775757078606826,0.5743683971907498,68.38800043620819,0.03594493865966797
2,1,1,1,1,0,12,False,0.10467021717027518,0.6779674198737755,0.5756336446133149,70.02752731918454,0.19499897956848145
1,1,2,1,1,0,12,False,0.10468189964750611,0.6774428201312095,0.5765306922304627,70.24951236156696,0.07522320747375488
2,1,0,1,1,0,12,False,0.1050671028747387,0.6775569455396775,0.5775795243095222,68.56464241211589,0.0284578800201416
1,1,0,1,1,0,12,False,0.10551589613230533,0.6758335414359959,0.5829779159569056,66.96573919510072,0.023833274841308594
0,0,1,0,0,2,12,False,0.10560475413683484,0.7318870887726368,0.6085649298390113,113.17024274495242,0.08752202987670898
0,1,2,0,1,0,12,False,0.10630123080731925,0.674098111570983,0.5776604127060435,69.46577803083545,0.01253199577331543
1,1,1,0,1,0,12,False,0.10642942923433961,0.6737891407370139,0.5787348172208486,69.49918573148652,0.01287078857421875
2,1,1,0,1,0,12,False,0.10645114287827095,0.6737673357620231,0.5789178131890554,71.49826580084837,0.027904033660888672
2,1,0,0,1,0,12,False,0.10646461066397306,0.6736583825471256,0.5791547849643599,69.56163785034617,0.010536909103393555
2,1,2,0,1,0,12,False,0.10680915536208536,0.6736192014743476,0.5812019517880685,73.38668225738184,0.04569387435913086
1,1,2,0,1,0,12,False,0.1068675898220185,0.6734825041318038,0.5816052691990349,71.3958271644916,0.02537083625793457
0,1,1,0,1,0,12,False,0.10694423803962867,0.67225859740154,0.579522859930727,68.01042629835328,0.00795888900756836
1,1,0,0,1,0,12,False,0.10711973474293719,0.672319716818306,0.5850510293244867,67.80908593773935,0.00751185417175293
0,0,1,1,0,1,12,False,0.10728068714091943,0.7182893340078834,0.6151596372280425,117.7541078994131,0.045083045959472656
0,0,1,0,0,1,12,False,0.10751793354121231,0.7143974890820532,0.6147309832868527,116.37428759193963,0.03605508804321289
1,2,2,0,1,2,12,False,0.11486718358904562,0.6403933700546356,0.6306151525500959,71.14559675832973,0.14763689041137695
1,2,2,1,1,1,12,False,0.11489966945892945,0.6404435524796569,0.6308185388759854,71.11422251318638,0.16345810890197754
1,2,2,1,1,2,12,False,0.11496542654843633,0.6405249966685642,0.6311028068946475,73.10084981924884,0.2957580089569092
1,2,2,2,1,2,12,False,0.11497742663522585,0.6405235071391304,0.6311597975725404,75.10176588483009,0.3128540515899658
1,2,2,2,1,1,12,False,0.11500225399739657,0.6405503780709246,0.6313008671346103,73.10121042836118,0.2625560760498047
1,2,2,2,1,0,12,False,0.11500888612601218,0.6405399230635007,0.6313374543913123,71.09984323044247,0.19975662231445312
2,2,2,2,1,2,12,False,0.11542154397542954,0.6424195019970274,0.6342699218200809,76.7961708285199,0.31484413146972656
2,2,2,2,1,0,12,False,0.115473168146755,0.6426228705070383,0.6345802711784633,72.76691240508087,0.23847103118896484
2,2,2,0,1,2,12,False,0.11547997373143692,0.6424062275220255,0.6345536251041574,72.79898392454615,0.2581970691680908
2,2,2,1,1,1,12,False,0.11548185611867871,0.6423851364670576,0.6345327770113595,72.80223608802729,0.1865248680114746
2,2,2,2,1,1,12,False,0.11552566206329086,0.6426337675921572,0.634903658302166,74.76289648974529,0.26107096672058105
2,2,2,0,1,1,12,False,0.11557547579084376,0.6426276181123303,0.6348184417928289,70.80735176353872,0.1726992130279541
2,2,2,1,1,2,12,False,0.11558134097784518,0.6427037719275643,0.6348498743200434,74.80224123726117,0.33149003982543945
1,2,2,0,1,1,12,False,0.11657178937274776,0.6417021774825308,0.63860657519341,69.20776240370336,0.13544487953186035
2,2,2,1,1,0,12,False,0.1168298597972155,0.6389134532479349,0.6392771932833287,72.64388192457116,0.07994294166564941
2,2,0,2,1,2,12,False,0.11684767242988026,0.6253861685819443,0.648300851858148,78.12869422862656,0.22865915298461914
2,2,0,1,1,0,12,False,0.1168490513292441,0.62251330836667,0.6463772125959936,73.5463219428049,0.025955915451049805
2,2,0,2,1,1,12,False,0.1171850941444108,0.6252807606374626,0.6498865730572173,76.17362539076348,0.22261905670166016
0,2,2,0,1,1,12,False,0.11740150328700728,0.6414198838623452,0.644283481989018,67.35973867478074,0.08391499519348145
0,2,2,1,1,2,12,False,0.11740458916597463,0.6414790725822644,0.6442430384637479,71.36299536726256,0.18454718589782715
0,2,2,0,1,2,12,False,0.11741322966314256,0.6415660067652673,0.6441994108849044,69.35944664042846,0.13556194305419922
0,2,2,2,1,1,12,False,0.11742679452837351,0.6416183491043608,0.6441915448389793,71.3482485429031,0.2314920425415039
0,2,2,2,1,2,12,False,0.11742719146496579,0.6416117478643056,0.6442007672815464,73.34885666726137,0.33161377906799316
0,2,2,1,1,1,12,False,0.11743407189571638,0.6416094439500195,0.6442507158330626,69.35718184063263,0.15946698188781738
0,2,2,2,1,0,12,False,0.1174347321229547,0.6415925076412823,0.6442486117609728,69.34930318860998,0.16000604629516602
2,2,0,2,1,0,12,False,0.11746061855051808,0.6251730452053339,0.6511577309540961,74.21569804412658,0.05767703056335449
1,2,2,1,1,0,12,False,0.11747946875618687,0.6388740687198009,0.6415789886646787,70.53691482399165,0.14746904373168945
2,2,1,2,1,0,12,False,0.11749771961694133,0.641379191486671,0.643756032139473,71.37268204235025,0.20906877517700195
2,2,1,0,1,2,12,False,0.11749914110034616,0.6414349087874854,0.6439264329913809,71.38839705279223,0.18139314651489258
2,2,1,2,1,1,12,False,0.11749925837469193,0.6413963925958246,0.6437733552007973,73.3704382658194,0.24043989181518555
2,2,1,2,1,2,12,False,0.11750247474338645,0.6414279179689538,0.64377904489384,75.36762523261623,0.27205395698547363
2,2,1,1,1,1,12,False,0.1175057235188941,0.6413949284508127,0.6439977089924663,71.38973692983055,0.14746594429016113
2,2,0,0,1,1,12,False,0.11751882008292291,0.6248068757759937,0.6516660010750767,72.26204579951394,0.0387730598449707
2,2,1,0,1,1,12,False,0.11752491353691945,0.6416243436191809,0.6439500506280141,69.39383923953572,0.10028886795043945
2,2,1,1,1,2,12,False,0.11756935490529802,0.641387248576503,0.6442902989478029,73.37201911808958,0.24995779991149902
2,2,0,1,1,1,12,False,0.11767086338298649,0.6250533823761688,0.6521336963348725,74.2566342162555,0.07087111473083496
2,2,0,0,1,2,12,False,0.1176847069476769,0.6250716714816678,0.6521803785232129,74.25632055119812,0.06781172752380371
2,2,0,1,1,2,12,False,0.1176991970693337,0.6251208366735019,0.6522015216680297,76.25367526865162,0.08655500411987305
2,2,1,1,1,0,12,False,0.1179797113310115,0.6388513788524959,0.6438351785098447,70.71324246443021,0.12558484077453613
0,2,2,1,1,0,12,False,0.11838525115738174,0.6391302098698588,0.6466636077179623,68.75694735221548,0.13013887405395508
0,2,1,0,1,2,12,False,0.11897628346124572,0.6296739069938042,0.6558043342665038,70.06076816188006,0.23133468627929688
0,2,1,1,1,1,12,False,0.11906511754776465,0.629532011708181,0.6562517391790087,69.9983375564104,0.08410811424255371
0,2,1,2,1,2,12,False,0.11919004137695295,0.6296536991505941,0.6567261525215734,73.97117371312731,0.24852991104125977
0,2,1,2,1,0,12,False,0.11920141860825077,0.629676728962985,0.6567708831073622,69.97077521870358,0.1451869010925293
0,2,1,2,1,1,12,False,0.1192045896348362,0.6296741470216791,0.6567867416616594,71.97104720380653,0.18596911430358887
1,2,1,2,1,2,12,False,0.11924277877222061,0.6395215801972771,0.6555827566423142,73.95302498339385,0.21780014038085938
1,2,1,1,1,2,12,False,0.1192555019000412,0.6393891124835054,0.6557244788533824,71.95324652792185,0.22537803649902344
1,2,1,0,1,2,12,False,0.11926741470810746,0.6394777731058757,0.655719135829308,69.95362328497438,0.1737208366394043
1,2,1,0,1,1,12,False,0.11926790408279618,0.6393293304795165,0.6558080959810434,67.95882181758557,0.08416390419006348
1,2,1,1,1,1,12,False,0.11926842039834891,0.6394734530945616,0.655725101005674,69.95463632323406,0.19601774215698242
1,2,1,2,1,1,12,False,0.11927362011324016,0.6394427218616157,0.6557710479802822,71.95823806883718,0.21796393394470215
1,2,1,2,1,0,12,False,0.11929237152843546,0.6394407027006033,0.6558468618304073,69.96329803366959,0.20936870574951172
0,2,1,1,1,2,12,False,0.1194708972442546,0.6301484361884485,0.6576237095394578,72.08369396468387,0.15586614608764648
2,2,2,0,1,0,12,False,0.11949821246823744,0.6336361683768206,0.6456940849015815,73.66398909653074,0.09341025352478027
1,2,1,1,1,0,12,False,0.11995060406141751,0.6362571586932984,0.6573328524177242,69.60974733104464,0.12014484405517578
0,2,1,0,1,1,12,False,0.12008780530702913,0.6305411778039627,0.6598382532222213,68.50426531816373,0.08469176292419434
0,2,1,1,1,0,12,False,0.12064714755345272,0.6267940236309323,0.6621563811197725,69.57273617989671,0.0943448543548584
2,2,1,0,1,0,12,False,0.12116766089335008,0.6312052603649966,0.6537254182325579,72.42077770280602,0.07167601585388184
1,2,2,0,1,0,12,False,0.12120019182712177,0.6315101318742067,0.6537524727510481,72.34383399283443,0.09201502799987793
1,2,0,0,1,2,12,False,0.12159214995037186,0.612883639105455,0.6730743698733915,76.31062821078105,0.12315106391906738
1,2,0,1,1,2,12,False,0.12160324312479646,0.6124517125754242,0.6739020729634445,78.19342454846105,0.07514071464538574
1,2,0,2,1,2,12,False,0.12160547193704817,0.6124565170312015,0.6739085272264919,80.19311060460892,0.05446195602416992
1,2,0,2,1,1,12,False,0.1216076592178189,0.612456166815718,0.6739198856442382,78.19291166355556,0.04756593704223633
1,2,0,2,1,0,12,False,0.12161315206754875,0.6124549021519814,0.6739484034896367,76.19231623594885,0.04770183563232422
1,2,0,1,1,1,12,False,0.12164007571118896,0.61117340027039,0.6740613473983267,76.4896619191619,0.08072996139526367
0,2,2,0,1,0,12,False,0.12189563136424648,0.6306772616563581,0.6563141364552654,70.60533440740961,0.04744672775268555
1,2,1,0,1,0,12,False,0.12238019333387307,0.6300656268138679,0.6624365871020089,70.7416040223078,0.042160749435424805
1,2,0,0,1,1,12,False,0.12243347620728671,0.6075894677408924,0.6794377405861113,74.86203884021766,0.03141593933105469
1,2,0,1,1,0,12,False,0.123977282406174,0.6055715164109252,0.6819817248920153,76.65925279200022,0.02270197868347168
2,2,0,0,1,0,12,False,0.12420083580693679,0.6167300984464181,0.6743720919542925,74.64778513899654,0.011654853820800781
0,2,1,0,1,0,12,False,0.12779339991573266,0.6155659179560775,0.6933006572084629,72.87400294894412,0.01578807830810547
1,2,0,0,1,0,12,False,0.1281007092663794,0.602299525594113,0.6969758612253081,76.02974665652127,0.006014823913574219
0,0,1,1,0,0,12,False,0.12914500101003315,0.6666738964405543,0.724384112669461,126.14381438851794,0.05005693435668945
0,0,1,0,0,0,12,False,0.1315741830163688,0.6631510053567692,0.739908248177818,124.84563800224923,0.009747982025146484
2,1,2,2,2,2,12,False,0.13709500854017162,0.40663291777256083,0.765135491010164,70.79341688414158,0.4417140483856201
2,1,2,2,2,0,12,False,0.13761593460048885,0.3974457797437697,0.7692400828815277,66.1977265988063,0.3525869846343994
2,1,2,1,2,2,12,False,0.13826465443629363,0.4027425467187782,0.7708080992692472,70.48183559700007,0.3862481117248535
2,1,2,0,2,2,12,False,0.13846539785980364,0.37152900427472857,0.7788117648053658,69.95983518789473,0.31081295013427734
2,1,2,1,2,1,12,False,0.13888284958794506,0.39500799740199244,0.7770139319183434,68.75281750908476,0.19824910163879395
2,1,2,1,2,0,12,False,0.13894073431436935,0.39640280166792696,0.7764387978872417,66.83313474185319,0.20723414421081543
2,1,2,0,2,1,12,False,0.13919655696171793,0.37280823983745137,0.7808413834493501,68.88002283847828,0.21609711647033691
2,1,2,2,2,1,12,False,0.14137983769461415,0.3599226948271482,0.8021245290158329,68.96669668059613,0.4455108642578125
1,1,2,0,2,2,12,False,0.14151878055317488,0.39807257474353397,0.7872367619540145,68.21872514774057,0.30113983154296875
1,1,2,0,2,1,12,False,0.14162172914357268,0.3986359855327871,0.7874222787930961,66.26319316534008,0.1254899501800537
1,1,2,1,2,0,12,False,0.14170141374264864,0.3985424268103913,0.787795746369667,66.26299011101244,0.15529489517211914
1,1,2,1,2,2,12,False,0.14178290588714196,0.39937676263652055,0.787939398288704,69.8367131268165,0.3595871925354004
1,1,2,1,2,1,12,False,0.14180620601723543,0.3981098548563108,0.788469656821451,68.1904214386563,0.22194838523864746
2,1,2,0,2,0,12,False,0.14201211458380317,0.3866690733903969,0.7908967298268063,67.43261675354591,0.14825105667114258
1,1,2,2,2,1,12,False,0.14225391603925588,0.37714273479220584,0.7980072316011261,68.97406780613785,0.33516526222229004
1,1,2,0,2,0,12,False,0.142836310465606,0.3883647211749097,0.7944418131222597,65.6282296636796,0.09580302238464355
1,1,2,2,2,0,12,False,0.14296251575639166,0.37733299196600756,0.7994923010971448,65.98473507432189,0.2898995876312256
0,1,1,0,2,2,12,False,0.14350114466884678,0.36050750167357226,0.7954759340290934,68.6649694273749,0.04177403450012207
0,1,1,1,2,2,12,False,0.1435011706965755,0.3605073782588888,0.7954758118127968,70.66496670803927,0.0555720329284668
0,1,1,2,2,1,12,False,0.1435012096472351,0.3605064810858222,0.7954763370174044,70.66496684421064,0.05378389358520508
0,1,1,0,2,1,12,False,0.14350130657695961,0.3605044149812332,0.7954771600484717,66.6649644215375,0.05137300491333008
0,1,1,2,2,0,12,False,0.14350137177676503,0.36050729407917836,0.795476833434469,68.66497620945316,0.056059837341308594
0,1,1,1,2,1,12,False,0.14350141026231653,0.3605045879122689,0.795477676328459,68.66497013192256,0.029626846313476562
0,1,1,1,2,0,12,False,0.14350167960901405,0.36050307773670986,0.7954802465734775,66.66497555795804,0.026426076889038086
0,1,1,2,2,2,12,False,0.1435018266762272,0.3605018155180645,0.7954810982307863,72.6649650569297,0.07988619804382324
1,1,2,2,2,2,12,False,0.14364845536210077,0.3693874361575721,0.8085629790752185,71.15167285429752,0.41579771041870117
2,1,1,0,2,1,12,False,0.14382952577429753,0.3699065579193751,0.7947748808086988,70.36696706425394,0.07212185859680176
1,1,1,0,2,1,12,False,0.1438816388169691,0.3708364820589589,0.7945039383265063,68.38565465060607,0.04444003105163574
2,1,1,1,2,0,12,False,0.14390662956443515,0.36960481824782754,0.795405543438827,70.3140316387247,0.05446887016296387
1,1,1,1,2,0,12,False,0.14394934137926518,0.3702983652345163,0.795169122302811,68.33595248242537,0.04496908187866211
2,1,1,1,2,1,12,False,0.14400327901670476,0.3691219504093233,0.7962879926957965,72.23992692403323,0.16065406799316406
2,1,0,2,2,1,12,False,0.14403467561075445,0.36897149115999905,0.7971738318313578,72.0422846900903,0.3058459758758545
1,1,1,1,2,1,12,False,0.14403709673500567,0.36968179128598144,0.7960369982999312,70.26590424576264,0.211029052734375
2,1,0,2,2,0,12,False,0.14407610113382965,0.36823291753359966,0.7976239058811144,70.04257069990146,0.27383923530578613
2,1,1,0,2,0,12,False,0.14409696587679724,0.34729405118809964,0.8079807687523672,68.65033371086056,0.11116600036621094
2,1,1,0,2,2,12,False,0.14410440880471057,0.36961455870735127,0.7966657280722087,72.22388183046718,0.23588299751281738
1,1,1,0,2,2,12,False,0.144105189527747,0.36993654736795445,0.7963422926397511,70.24988294715986,0.28357887268066406
2,1,0,2,2,2,12,False,0.14411251286183605,0.3686441510982772,0.79762858102599,74.04358255008734,0.3568387031555176
1,1,1,2,2,2,12,False,0.1441231355592529,0.3678744301087321,0.7977025704368312,74.08886113542641,0.3451969623565674
2,1,1,1,2,2,12,False,0.14413063686785202,0.36947069513091657,0.7970823329583542,74.15109493630916,0.3209507465362549
1,1,1,1,2,2,12,False,0.14416314327010055,0.36867468325101116,0.7972927826711119,72.184731992678,0.3477780818939209
1,1,1,2,2,0,12,False,0.14416798109860124,0.3687955470320804,0.7976211087089949,70.08765152885059,0.27956080436706543
2,1,0,1,2,2,12,False,0.14417818974555763,0.36904304224067663,0.797479213634066,72.15128619307237,0.29048919677734375
2,1,1,2,2,2,12,False,0.1441792100536949,0.3686743686981582,0.7979714272092832,76.04866378785864,0.3497889041900635
2,1,1,2,2,1,12,False,0.14419323400771708,0.36838328371948204,0.7981539983859868,74.04641803114947,0.3367311954498291
2,1,0,1,2,1,12,False,0.14419963179748532,0.369393249837092,0.7971955467369461,70.24084708197825,0.1575920581817627
2,1,1,2,2,0,12,False,0.14420929305158536,0.3688708537299449,0.7980684731269988,72.04444616815246,0.28525304794311523
1,1,1,2,2,1,12,False,0.144224208126057,0.36786685728598767,0.7982017653453984,72.08758204114369,0.32828783988952637
2,1,0,0,2,2,12,False,0.14423217015478587,0.36977884414509377,0.7972595208427299,70.22636496374419,0.24015212059020996
2,1,0,1,2,0,12,False,0.14425202122580985,0.3697065910012173,0.7971040731596603,68.32542230407071,0.035234928131103516
2,1,0,0,2,1,12,False,0.14427878309736175,0.37015540863289487,0.7969127411829721,68.38471531406753,0.032824039459228516
0,1,2,0,2,0,12,False,0.14468815221077327,0.3727249195306451,0.7976127395278169,67.44767023790581,0.019202709197998047
0,1,2,0,2,1,12,False,0.14495082869661416,0.37698528023438205,0.7980300430251459,68.14872990569961,0.034600257873535156
0,1,2,1,2,0,12,False,0.1449794715010929,0.3762213286550826,0.7986358942347714,68.09316230569421,0.03458714485168457
0,1,2,1,2,1,12,False,0.1451485086348821,0.37541847467922096,0.8001203638601705,69.99286465516875,0.1764380931854248
0,1,2,0,2,2,12,False,0.14528098288520525,0.3757424270102927,0.8008579093055935,69.94915111681834,0.19797396659851074
0,1,2,1,2,2,12,False,0.14536706242714062,0.3751566871114944,0.8017546389722942,71.8692505693042,0.24602508544921875
2,1,0,0,2,0,12,False,0.14547321239684594,0.37006966625342474,0.7983393490735002,68.12878405124565,0.01779794692993164
0,1,2,2,2,0,12,False,0.14551145377924482,0.3746762295783299,0.8032214663133518,69.71062204513115,0.2777400016784668
0,1,2,2,2,1,12,False,0.14556223309732616,0.3743156838128089,0.803607775191319,71.70882589201884,0.3335449695587158
1,1,1,0,2,0,12,False,0.1456041912928592,0.37052742195431365,0.7988035599546978,68.13368831962623,0.02604389190673828
0,1,2,2,2,2,12,False,0.14562392065308996,0.37431047041643817,0.8039063673792904,73.71163858300218,0.3604550361633301
1,1,0,2,2,0,12,False,0.14567311928914353,0.36663574992680315,0.8054068287893363,68.26198734020548,0.24553608894348145
1,1,0,0,2,1,12,False,0.14569112876997445,0.37419149111479877,0.8013226387574043,66.63811507577331,0.044137001037597656
1,1,0,2,2,2,12,False,0.14569438330563317,0.36639052544914785,0.8055847639274321,72.2645215057398,0.3244340419769287
1,1,0,0,2,2,12,False,0.145697235526819,0.3705359247671809,0.8033631704233084,68.46004491826643,0.17028093338012695
1,1,0,1,2,0,12,False,0.1457097247452716,0.37268119253462617,0.802135262812814,66.58217516714845,0.027184009552001953
1,1,0,1,2,2,12,False,0.1457270943550021,0.3687471124989221,0.8044299231306024,70.38912139837062,0.27385878562927246
1,1,0,1,2,1,12,False,0.14573579902650816,0.3706743547283877,0.8033668971523689,68.49360570367844,0.13413405418395996
1,1,0,2,2,1,12,False,0.14573906993274569,0.36535379313986605,0.8062106478091867,70.26395360845254,0.27131080627441406
0,1,1,0,2,0,12,False,0.1461445574891511,0.34021398526224356,0.8079664610488809,67.89446654042021,0.012658119201660156
1,1,0,0,2,0,12,False,0.1464786902705231,0.372362598708322,0.8023702573927566,66.16241312512756,0.01329183578491211
2,2,2,2,2,2,12,False,0.17467491184830683,0.29774088785966724,0.9508085404267889,78.7623958547096,0.4631779193878174
2,2,2,2,2,0,12,False,0.17469020052795833,0.29808153339305443,0.9505566568819107,74.73104933337774,0.35318970680236816
1,2,2,2,2,0,12,False,0.1758892060754317,0.297530054440461,0.956510922193786,72.93072653375904,0.3143150806427002
2,2,1,0,2,1,12,False,0.17590465332341967,0.293226480609872,0.9566548373966808,71.4199834465039,0.09046411514282227
2,2,2,1,2,2,12,False,0.17591768952488593,0.29725918468329093,0.9564729306400314,76.93125637993373,0.4457731246948242
2,2,2,2,2,1,12,False,0.17595576062920773,0.2982827164781833,0.95695913617655,76.77257673929034,0.39818906784057617
2,2,1,0,2,2,12,False,0.1759699217397959,0.29709395371532143,0.9567102388877221,73.05982159760637,0.26696109771728516
2,2,1,2,2,1,12,False,0.17606924324480552,0.297948992149928,0.9576364662897037,74.84678707206271,0.3717031478881836
2,2,1,2,2,0,12,False,0.17611649114779793,0.29830089033168117,0.9576791628633096,72.77054459631802,0.3059992790222168
0,2,2,0,2,1,12,False,0.1761574979675368,0.2911623444812843,0.957421569599901,69.64525416386715,0.0496518611907959
0,2,2,2,2,2,12,False,0.17615830091589182,0.2911624277229966,0.9574256693432744,75.64525713238751,0.10079002380371094
0,2,2,1,2,0,12,False,0.17615857026941237,0.2911622224641396,0.9574270406188267,69.64526138305945,0.04302382469177246
0,2,2,1,2,2,12,False,0.17615897076399245,0.291162535829815,0.957428914224883,73.64525809006139,0.07880067825317383
0,2,2,2,2,1,12,False,0.17615912304844938,0.2911619118573999,0.9574298652465579,73.64525720432525,0.06898093223571777
0,2,2,1,2,1,12,False,0.17615936459757864,0.2911619204231244,0.9574310509814606,71.64525829949997,0.04898881912231445
0,2,2,2,2,0,12,False,0.17615959716504737,0.29116229585238806,0.9574321583348917,71.64526007483522,0.06923198699951172
0,2,2,0,2,2,12,False,0.17616039224260052,0.2911621875702277,0.9574363550107994,71.64525600090019,0.07097005844116211
1,2,2,2,2,2,12,False,0.17617100203025257,0.2959736834409312,0.9575954962445636,77.22461526320342,0.4204220771789551
2,2,1,1,2,2,12,False,0.17618570815242396,0.2976931767923713,0.9579635368698193,74.9211923875672,0.35443568229675293
1,2,2,1,2,2,12,False,0.17620888033872562,0.29544845607931935,0.9577605505080049,75.2813455599032,0.3020610809326172
1,2,2,0,2,2,12,False,0.17621758395530174,0.2957293275422894,0.9578454728887085,73.2385537447808,0.2955467700958252
2,2,2,1,2,1,12,False,0.17625065839346923,0.2968319027132409,0.9581531522187378,75.06589988338317,0.23249101638793945
2,2,1,2,2,2,12,False,0.176266530315774,0.2978109481658411,0.9585937495209116,76.8410573794186,0.41080284118652344
2,2,1,1,2,1,12,False,0.17629015572694065,0.2969988213578195,0.9583282040799054,73.04584461752884,0.1835169792175293
